Entity,Code,Year,Oil,Gas,Coal,Hydropower,Solar,Wind,Nuclear,Other renewables
European Union (27),,2001,7545.3726,3713.2803,3285.3625,375.66675,0.1737815,25.84902,888.88885,37.62774
European Union (27),,2002,7518.266,3739.979,3309.5498,316.39236,0.291148,35.06749,902.34674,43.15997
European Union (27),,2003,7528.579,3941.938,3422.2039,306.81854,0.44112274,43.298035,907.1739,49.1595
European Union (27),,2004,7585.743,4048.0625,3363.6768,325.7805,0.7221619,57.50379,928.6223,58.79699
European Union (27),,2005,7599.8564,4186.892,3252.981,307.43076,1.4765953,68.0973,916.37946,66.87803
European Union (27),,2006,7590.4766,4173.6826,3340.0876,311.1533,2.5267808,78.71408,914.51434,75.982346
European Union (27),,2007,7424.342,4105.0317,3373.1758,309.189,3.8271239,99.913765,872.2496,84.72501
European Union (27),,2008,7355.899,4191.5796,3126.7854,327.47495,7.526946,113.23429,885.01056,94.233116
European Union (27),,2009,6909.72,3937.0547,2769.5825,330.1291,14.2403755,124.32536,824.9129,103.145355
European Union (27),,2010,6895.7134,4232.242,2906.546,373.84525,23.370987,139.24464,853.9837,117.50343
European Union (27),,2011,6683.7524,3895.5493,2994.764,307.15652,46.748524,165.0541,837.782,125.32678
European Union (27),,2012,6409.3804,3826.446,2980.9,330.6224,70.16207,187.69888,811.96106,139.13509
European Union (27),,2013,6250.526,3749.2373,2927.2043,366.68808,83.40547,209.85716,806.22766,145.03577
European Union (27),,2014,6183.2983,3315.4944,2782.8828,368.8252,92.83321,221.11725,812.54895,151.14117
European Union (27),,2015,6274.192,3467.6309,2774.7312,335.00125,99.72287,263.56418,786.78564,156.34497
European Union (27),,2016,6364.866,3686.171,2662.801,344.78198,99.951904,267.28305,767.9451,157.94685
European Union (27),,2017,6571.14,3859.322,2630.3079,293.229,106.73087,312.86264,759.4557,160.71533
European Union (27),,2018,6514.193,3787.3147,2521.6516,342.65976,113.27862,321.25757,761.9425,162.56355
European Union (27),,2019,6526.61,3925.9775,2031.4177,317.17914,123.97537,365.31326,765.2659,166.49236
European Union (27),,2020,5697.2725,3800.2922,1674.2319,345.86914,144.25002,398.67123,683.5126,169.27684
European Union (27),,2021,5978.031,3969.9294,1914.0221,347.39478,162.52512,387.59262,731.701,178.59624
European Union (27),,2022,6175.2803,3421.907,1912.6093,274.86203,209.21715,422.32224,609.25653,174.90005
European Union (27),,2023,6022.8667,3171.1992,1484.3864,328.82184,251.90953,480.06903,619.60095,160.85242
European Union (27),,2024,6073.3896,3230.1138,1307.872,368.5037,302.91122,489.56882,649.54034,154.16408
Finland,FIN,1965,67.48548,0,20.259819,9.353536,0,0,0,0
Finland,FIN,1966,81.86467,0,18.804535,10.380808,0,0,0,0
Finland,FIN,1967,85.7726,0,18.091894,11.6292925,0,0,0,0
Finland,FIN,1968,97.22671,0,21.788618,10.488889,0,0,0,0
Finland,FIN,1969,112.92221,0,26.138052,8.745455,0,0,0,0
Finland,FIN,1970,126.97794,0,26.5675,9.524242,0,0,0,0
Finland,FIN,1971,131.4189,0,23.579445,10.680808,0,0,0,0
Finland,FIN,1972,139.85992,0,26.157778,10.379798,0,0,0,0
Finland,FIN,1973,156.46225,0,29.031944,10.579798,0,0,0,0
Finland,FIN,1974,136.34688,4.4444447,29.58528,12.703031,0,0,0,0
Finland,FIN,1975,140.98915,7.355,26.804998,12.209091,0,0,0,0
Finland,FIN,1976,151.2639,8.618334,36.12,9.481818,0,0,0,0
Finland,FIN,1977,148.23775,8.764999,36.420834,12.181818,0,0,2.6421053,0
Finland,FIN,1978,149.11165,9.543334,49.09417,9.79899,0,0,3.2410526,0
Finland,FIN,1979,157.88281,9.509444,47.313053,10.8707075,0,0,6.694737,0
Finland,FIN,1980,152.02914,8.945555,53.688057,10.217172,0,0,6.9736843,0
Finland,FIN,1981,145.4186,7.1180553,32.994167,13.654546,0,0,14.563158,0
Finland,FIN,1982,134.60008,6.7233334,36.59639,13.088889,0,0,16.658947,0
Finland,FIN,1983,125.00577,6.520278,39.750835,13.580808,0,0,17.596842,0
Finland,FIN,1984,126.75379,7.467778,45.78278,13.247475,0,0,18.73579,0
Finland,FIN,1985,128.06352,9.475555,58.025833,12.334344,0,0,18.926315,0
Finland,FIN,1986,134.10484,11.472222,53.05528,12.389899,0,0,18.945263,0
Finland,FIN,1987,133.54774,15.172223,59.426945,13.795959,0,0,19.509474,0
Finland,FIN,1988,131.87694,16.32,59.5,13.362626,0,0,19.417894,0
Finland,FIN,1989,131.68347,21.4,58.20639,13.030303,0,0,18.957895,0
Finland,FIN,1990,133.65544,25.21,61.2875,10.859,0.000455,0,19.216,5.156
Finland,FIN,1991,132.63072,26.57,61.211666,13.197,0.00052,0,19.511,4.999
Finland,FIN,1992,131.24066,27.59,55.71361,15.107,0.000594,0.002,19.26,4.95
Finland,FIN,1993,124.88457,28.51,63.68889,13.476,0.000672,0.004,19.928,5.958
Finland,FIN,1994,129.36603,31.470001,77.55639,11.787,0.000751,0.007,19.427,6.465
Finland,FIN,1995,117.58075,32.68,68.605,12.925,0.000837,0.011,19.216,6.608
Finland,FIN,1996,122.37473,34.189445,81.74694,11.86,0.000982,0.011,19.476,5.889
Finland,FIN,1997,120.58437,33.638332,77.428055,12.242,0.001208,0.017,20.894,7.891
Finland,FIN,1998,125.79059,38.53639,63.53889,15.051,0.001292,0.023,21.853,9.333
Finland,FIN,1999,127.17879,38.58,61.565556,12.78,0.001417,0.049,22.974,8.363
Finland,FIN,2000,126.42577,39.41,58.32722,14.66,0.001576,0.078,22.479,8.639025
Finland,FIN,2001,124.03574,42.76,70.48917,13.205,0.001715,0.07,22.773,8.271852
Finland,FIN,2002,126.9237,42.460003,76.59111,10.776,0.001865,0.064,22.295,8.988814
Finland,FIN,2003,130.99988,47,95.5925,9.591,0.002097,0.093,22.731,9.379286
Finland,FIN,2004,122.12344,45.280003,85.87945,15.069615,0.002361,0.120344,22.716,10.439557
Finland,FIN,2005,126.67819,41.43,55.168888,13.784,0.002631,0.169942,23.271,9.512216
Finland,FIN,2006,122.85048,44.280003,86.153885,11.493691,0.003379,0.155641,22.906,10.81394
Finland,FIN,2007,123.89983,40.960003,81.35306,14.177206,0.003811,0.188408,23.423,9.954877
Finland,FIN,2008,119.764175,41.880554,62.043613,17.112131,0.003944,0.26052,22.958,10.404638
Finland,FIN,2009,112.83102,37.38,62.48972,12.68603,0.004317,0.276624,23.526,8.733982
Finland,FIN,2010,117.16832,41.3,78.925,12.921994,0.004739,0.294317,22.8,10.974214
Finland,FIN,2011,114.58838,36.12,64.1175,12.445039,0.0053,0.481393,23.187,11.244833
Finland,FIN,2012,110.05729,31.945,52.501667,16.859129,0.005749,0.494323,22.987,11.199986
Finland,FIN,2013,114.501656,29.706667,58.04139,12.838601,0.006452,0.773692,23.606,12.010922
Finland,FIN,2014,108.04683,26.556667,52.024723,13.397044,0.007752,1.107172,23.58,11.758651
Finland,FIN,2015,108.589935,22.878613,44.405003,16.768698,0.011311,2.327359,23.245,11.419356
Finland,FIN,2016,114.29884,20.076668,50.921112,15.799127,0.022066,3.068041,23.203,11.522723
Finland,FIN,2017,110.74291,18.324167,46.645557,14.771469,0.048513,4.795192,22.477,11.861537
Finland,FIN,2018,110.148224,21.012777,48.88139,13.301104,0.090225,5.838668,22.793,12.910225
Finland,FIN,2019,109.32647,20.348055,41.046947,12.420475,0.147182,6.024746,23.87,13.292058
Finland,FIN,2020,98.07789,20.718056,31.42889,15.883341,0.218471,8.255676,23.291,11.569852
Finland,FIN,2021,91.65651,20.716112,33.982224,15.791129,0.297518,8.506734,23.598,13.579126
Finland,FIN,2022,98.47133,10.666667,33.263332,13.49176,0.392342,12.021995,25.336,12.760534
Finland,FIN,2023,89.03502,11.632222,25.061823,15.200385,0.71644,15.043174,34.308,11.342414
Finland,FIN,2024,86.685684,12.662778,20.91115,14.317854,1.2809415,20.655367,32.627026,10.261455
France,FRA,1965,637.3014,50.046993,518.6519,46.881092,0,0,0.897,0
France,FRA,1966,683.123,52.7965,481.15073,52.20847,0,0,1.395,0.39
France,FRA,1967,784.79,60.339256,474.7507,45.37766,0,0,2.076,0.605
France,FRA,1968,850.43164,72.156494,455.15802,50.42261,0,0,3.085,0.926
France,FRA,1969,982.66754,83.850494,454.97604,52.94209,0,0,3.6,1.067
France,FRA,1970,1116.3309,95.52925,431.5675,56.681484,0,0,5.711,1.3702458
France,FRA,1971,1216.7485,113.2255,390.04514,48.856724,0,0,9.329,1.3918225
France,FRA,1972,1350.9572,133.88774,342.50616,48.831467,0,0,14.591,1.5151953
France,FRA,1973,1506.0256,157.0365,340.76196,47.696262,0,0,14.751,1.5500864
France,FRA,1974,1430.9877,163.95924,343.38696,56.230286,0,0,14.71,1.5770591
France,FRA,1975,1307.875,182.87,309.33948,60.107937,0,0,18.248,1.4158849
France,FRA,1976,1414.7838,196.45325,350.43274,48.56463,0,0,15.778,1.3329
France,FRA,1977,1358.8184,205.08525,352.73724,76.322975,0,0,17.941,1.3745815
France,FRA,1978,1416.0526,218.7795,350.37082,68.35983,0,0,30.452,1.4183881
France,FRA,1979,1408.642,242.37599,377.1392,66.419136,0,0,39.96,1.4840102
France,FRA,1980,1309.0137,251.71976,382.53546,69.52675,0,0,61.251,1.4710236
France,FRA,1981,1181.7372,255.717,338.61462,72.19517,0,0,105.326,1.4921525
France,FRA,1982,1094.3964,245.77225,347.7108,70.57486,0,0,108.919,1.52734
France,FRA,1983,1068.1715,261.80252,310.26437,69.443016,0,0,144.261,1.5587
France,FRA,1984,1029.9058,266.992,299.62274,65.69011,0,0,191.234,1.6223
France,FRA,1985,1012.8425,285.7915,292.56534,61.916004,0,0,224.1,1.65215
France,FRA,1986,1033.2646,287.41525,240.24608,62.483,0,0,254.155,1.6628
France,FRA,1987,1040.2767,290.816,229.47267,70.498,0,0,265.52,1.7506
France,FRA,1988,1034.0203,289.36124,224.35979,76.522,0,0,275.521,1.77325
France,FRA,1989,1061.674,283.14777,242.27675,46.636997,0,0,303.931,1.84145
France,FRA,1990,1060.0526,302.7535,230.41907,53.866,0,0.000271526,314.081,1.913
France,FRA,1991,1141.0382,331.66623,244.24939,57.602,0,0.000489604,331.34,2.102
France,FRA,1992,1139.6106,330.99,216.20515,68.956,0.001488,0.000489604,338.445,2.134
France,FRA,1993,1101.6967,338.51474,170.36862,64.895,0.001683,0.00240218,368.188,1.974
France,FRA,1994,1070.2838,323.15027,168.88242,78.794,0.0018785,0.004704,359.981,2.157
France,FRA,1995,1084.53,343.97824,179.88618,73.119,0.00204,0.0047142,377.231,2.329
France,FRA,1996,1110.012,380.1465,189.07072,66.044,0.0026503,0.0074302,397.34,2.423
France,FRA,1997,1112.2651,364.46927,166.21768,63.764,0.0034068,0.0111284,395.483,2.675
France,FRA,1998,1155.7661,388.59476,196.86133,62.093,0.0040885,0.0194972,387.99,2.653
France,FRA,1999,1159.9083,396.21152,176.51741,72.514,0.0045475,0.03694443,394.244,2.853
France,FRA,2000,1143.1821,415.9635,171.16078,66.363,0.00522325,0.048,415.162,2.986
France,FRA,2001,1142.346,436.684,144.03574,74.268,0.0061605,0.131,421.076,3.334
France,FRA,2002,1112.8135,435.94275,154.58769,60.397,0.00710345,0.265,436.76,3.537
France,FRA,2003,1116.9646,457.26825,163.81403,58.943,0.0077673,0.388,441.07,3.717
France,FRA,2004,1126.7009,466.92523,157.7012,59.555,0.008447984,0.595,448.241,3.782
France,FRA,2005,1104.4193,477.12573,162.72182,51.48,0.01050076,0.962,451.529,3.872
France,FRA,2006,1101.8494,460.80548,150.37555,56.303,0.01190605,2.182,450.191,3.841
France,FRA,2007,1075.5088,447.60925,155.5553,57.604,0.018,4.07,439.73,4.216
France,FRA,2008,1053.3467,463.8645,147.43585,63.654,0.042,5.694,439.447,4.436
France,FRA,2009,1010.69946,447.31073,128.60323,56.994,0.174,7.912,409.736,4.578
France,FRA,2010,979.68024,495.6445,138.14598,62.714,0.62,9.945,428.521,4.917
France,FRA,2011,963.9613,430.19037,123.74992,44.848557,2.07784,12.561006,442.38776,5.518408
France,FRA,2012,931.1787,444.44296,137.54936,58.781254,4.015693,15.411553,425.406,5.757187
France,FRA,2013,919.24506,451.43155,146.10484,70.8423,4.734146,16.387354,423.68466,6.096901
France,FRA,2014,889.4258,379.08353,107.207726,62.828735,5.913478,17.596663,436.479,6.582303
France,FRA,2015,902.6557,407.51764,102.279854,54.556957,7.263165,21.77858,437.4278,7.1144433
France,FRA,2016,887.9983,445.29938,99.513885,59.923428,8.164944,21.735586,403.1955,7.7130413
France,FRA,2017,901.5271,447.65698,109.046196,48.964455,9.102626,25.03588,398.35913,8.246541
France,FRA,2018,879.65137,428.38385,100.20472,63.915768,10.327941,29.10284,412.9418,8.631376
France,FRA,2019,872.39764,436.62042,79.423065,56.027714,11.647888,35.30979,399.0116,8.763643
France,FRA,2020,735.704,405.8284,55.982357,61.703796,12.716188,40.543602,353.83286,8.812483
France,FRA,2021,790.98364,430.41394,75.107765,58.653072,14.880584,37.487778,379.3613,9.240985
France,FRA,2022,789.4553,386.44025,64.40096,44.27017,19.144035,38.86119,294.73105,9.680372
France,FRA,2023,777.0767,340.55658,49.21294,55.720673,21.312368,51.39639,338.20227,9.514223
France,FRA,2024,775.6695,319.68552,49.369133,70.907906,23.183577,47.145226,380.45108,9.612644
Gabon,GAB,1965,,,,,,,0,
Gabon,GAB,1966,,,,,,,0,
Gabon,GAB,1967,,,,,,,0,
Gabon,GAB,1968,,,,,,,0,
Gabon,GAB,1969,,,,,,,0,
Gabon,GAB,1970,,,,,,,0,
Gabon,GAB,1971,,,,,,,0,
Gabon,GAB,1972,,,,,,,0,
Gabon,GAB,1973,,,,,,,0,
Gabon,GAB,1974,,,,,,,0,
Gabon,GAB,1975,,,,,,,0,
Gabon,GAB,1976,,,,,,,0,
Gabon,GAB,1977,,,,,,,0,
Gabon,GAB,1978,,,,,,,0,
Gabon,GAB,1979,,,,,,,0,
Gabon,GAB,1980,,,,,,,0,
Gabon,GAB,1981,,,,,,,0,
Gabon,GAB,1982,,,,,,,0,
Gabon,GAB,1983,,,,,,,0,
Gabon,GAB,1984,,,,,,,0,
Gabon,GAB,1985,,,,,,,0,
Gabon,GAB,1986,,,,,,,0,
Gabon,GAB,1987,,,,,,,0,
Gabon,GAB,1988,,,,,,,0,
Gabon,GAB,1989,,,,,,,0,
Gabon,GAB,1990,,,,,,,0,
Gabon,GAB,1991,,,,,,,0,
Gabon,GAB,1992,,,,,,,0,
Gabon,GAB,1993,,,,,,,0,
Gabon,GAB,1994,,,,,,,0,
Gabon,GAB,1995,,,,,,,0,
Gabon,GAB,1996,,,,,,,0,
Gabon,GAB,1997,,,,,,,0,
Gabon,GAB,1998,,,,,,,0,
Gabon,GAB,1999,,,,,,,0,
Gabon,GAB,2000,,,,,,,0,
Gabon,GAB,2001,,,,,,,0,
Gabon,GAB,2002,,,,,,,0,
Gabon,GAB,2003,,,,,,,0,
Gabon,GAB,2004,,,,,,,0,
Gabon,GAB,2005,,,,,,,0,
Gabon,GAB,2006,,,,,,,0,
Gabon,GAB,2007,,,,,,,0,
Gabon,GAB,2008,,,,,,,0,
Gabon,GAB,2009,,,,,,,0,
Gabon,GAB,2010,,,,,,,0,
Gabon,GAB,2011,,,,,,,0,
Gabon,GAB,2012,,,,,,,0,
Gabon,GAB,2013,,,,,,,0,
Gabon,GAB,2014,,,,,,,0,
Gabon,GAB,2015,,,,,,,0,
Gabon,GAB,2016,,,,,,,0,
Gabon,GAB,2017,,,,,,,0,
Gabon,GAB,2018,,,,,,,0,
Gabon,GAB,2019,,,,,,,0,
Gabon,GAB,2020,,,,,,,0,
Gabon,GAB,2021,,,,,,,0,
Gabon,GAB,2022,,,,,,,0,
Gabon,GAB,2023,,,,,,,0,
Gabon,GAB,2024,,,,,,,0,
Germany,DEU,1965,1020.5698,30.975674,1869.4766,16.21221,0,0,0.117,0
Germany,DEU,1966,1141.8322,37.229923,1745.3394,17.533998,0,0,0.265,0
Germany,DEU,1967,1187.4216,47.988647,1681.3043,16.652311,0,0,1.225,0
Germany,DEU,1968,1331.1227,78.86974,1705.4391,16.89899,0,0,1.766,0
Germany,DEU,1969,1496.9418,112.316376,1755.9606,13.713478,0,0,4.937,0
Germany,DEU,1970,1644.0703,159.73753,1733.998,17.533678,0,0,6.494,0.92002016
Germany,DEU,1971,1712.5317,211.02473,1659.38,13.455188,0,0,6.216,1.0010282
Germany,DEU,1972,1807.8164,273.22437,1619.8612,13.205894,0,0,9.522,1.0187488
Germany,DEU,1973,1927.148,352.33054,1625.1296,15.229462,0,0,12.106,1.0531049
Germany,DEU,1974,1748.5243,440.76492,1632.1193,17.638132,0,0,14.459,1.07625
Germany,DEU,1975,1698.3301,465.1435,1478.5685,17.059124,0,0,24.138,1.1247102
Germany,DEU,1976,1834.953,492.28857,1560.839,13.846833,0,0,29.533,1.2776853
Germany,DEU,1977,1812.3656,522.7913,1499.0023,17.58216,0,0,41.255,1.2465839
Germany,DEU,1978,1890.2781,560.4233,1518.4827,18.362234,0,0,43.873,1.317466
Germany,DEU,1979,1949.953,619.478,1606.7775,18.383686,0,0,52.064,1.4433178
Germany,DEU,1980,1764.3439,610.7291,1643.761,19.069143,0,0,55.589,1.9662538
Germany,DEU,1981,1601.3844,583.9388,1671.3124,19.914673,0,0,65.533,1.8042376
Germany,DEU,1982,1513.8575,541.8615,1631.4796,19.737993,0,0,74.426,1.798813
Germany,DEU,1983,1482.448,563.34344,1690.967,18.712017,0,0,78.063,1.5402381
Germany,DEU,1984,1477.557,588.30133,1745.2443,18.479174,0,0,104.317,1.6429448
Germany,DEU,1985,1522.7413,581.49146,1735.9985,17.40065,0,0,138.641,1.6440297
Germany,DEU,1986,1604.2207,579.8007,1640.3766,18.571981,0,0.001,130.489,1.5955696
Germany,DEU,1987,1562.0078,628.617,1633.6312,20.34297,0,0.002,141.725,1.4458493
Germany,DEU,1988,1562.9131,618.8514,1614.3953,20.079391,0,0.008,156.82,1.6378818
Germany,DEU,1989,1468.3829,633.358,1640.0974,18.243729,0,0.026,161.671,1.7492679
Germany,DEU,1990,1537.2932,636.8833,1529.6908,17.335,0.001,0.071,152.5,1.435
Germany,DEU,1991,1607.6146,669.1928,1343.5953,15.85,0.001,0.1,147.4,1.511
Germany,DEU,1992,1621.6552,661.6269,1214.498,18.635,0.002,0.275,158.8,1.562
Germany,DEU,1993,1646.8728,700.1133,1145.7743,18.96,0.003,0.6,153.5,1.663
Germany,DEU,1994,1631.9728,712.92725,1111.4517,20.195,0.004,0.909,151.2,1.906
Germany,DEU,1995,1631.1296,777.3736,1053.9395,21.556,0.005,1.5,154.1,2.049
Germany,DEU,1996,1658.878,869.91,1049.4019,18.818,0.006,2.032,161.613,2.143
Germany,DEU,1997,1648.9271,831.03357,1016.8183,18.952,0.011,2.966,170.328,2.297
Germany,DEU,1998,1650.7172,838.65027,992.5123,19.002,0.015,4.489,161.6,2.718
Germany,DEU,1999,1601.1073,836.19086,955.58167,20.686,0.019,5.528,170.004,2.94
Germany,DEU,2000,1570.4348,829.24585,992.0958,24.9,0,9.5,169.606,3.4
Germany,DEU,2001,1590.9634,874.48193,994.93604,23.2,0.1,10.5,171.305,5.2
Germany,DEU,2002,1537.7799,873.1278,997.1488,23.7,0.2,15.8,164.842,6.4
Germany,DEU,2003,1507.7172,883.7197,1013.6199,18.321198,0.313,19.087,165.06,8.948651
Germany,DEU,2004,1490.4901,888.2105,988.11005,20.745722,0.557,26.019,167.065,10.635514
Germany,DEU,2005,1460.0576,902.8105,945.3872,19.638,1.308,27.774,163.039,14.707401
Germany,DEU,2006,1457.2372,920.069,983.3113,20.031,2.265,31.324,167.356,18.935265
Germany,DEU,2007,1319.4586,886.36194,1008.28674,21.17,3.137,40.507,140.534,24.615967
Germany,DEU,2008,1399.0693,895.00635,931.8082,20.443,4.508,41.385,148.777,28.033205
Germany,DEU,2009,1339.8384,844.3012,834.2924,19.031,6.715,39.42,134.932,30.904196
Germany,DEU,2010,1357.6443,880.71246,896.1722,20.953,11.963,38.547,140.556,33.952076
Germany,DEU,2011,1313.2709,808.6072,910.7911,17.671,19.991,49.857,107.97123,36.909298
Germany,DEU,2012,1305.3893,811.1005,936.0742,21.755,26.744,51.68,99.46,43.228863
Germany,DEU,2013,1334.2625,849.74335,963.3986,22.998,30.621,52.737,97.29,45.59228
Germany,DEU,2014,1298.318,738.9503,925.89496,19.587,35.448,58.497,97.129,48.386147
Germany,DEU,2015,1296.5422,769.5361,915.0558,18.977,38.076,80.624,91.78631,50.459496
Germany,DEU,2016,1321.8785,848.8475,889.93506,20.546,37.556,79.924,84.63437,51.103508
Germany,DEU,2017,1408.9285,877.38477,835.9297,20.15,38.761,105.693,76.3244,51.080452
Germany,DEU,2018,1336.97,858.5072,806.69,17.693,44.32,109.951,76.0048,50.97157
Germany,DEU,2019,1351.0276,892.8303,624.2178,19.731,45.221,125.894,75.071236,50.32362
Germany,DEU,2020,1223.2377,871.075,514.8666,18.322,49.496,132.102,64.3824,51.16132
Germany,DEU,2021,1209.7521,917.38025,621.9345,19.657415,49.34,114.647,69.13045,50.304493
Germany,DEU,2022,1241.9773,755.8128,641.7603,17.624172,60.304,124.816,34.709263,51.902596
Germany,DEU,2023,1165.5121,727.9709,487.4227,19.895378,63.873,141.764,7.215636,49.57122
Germany,DEU,2024,1176.5474,785.7096,438.23526,22.213,74.134,138.859,0,48.790928
Greece,GRC,1965,52.273228,0,24.50441,0.801,0,0,0,0
Greece,GRC,1966,57.076584,0,24.457891,1.73,0,0,0,0
Greece,GRC,1967,67.11283,0,23.3763,1.66,0,0,0,0
Greece,GRC,1968,68.693054,0,26.400099,1.368,0,0,0,0
Greece,GRC,1969,73.09415,0,25.55111,2.055,0,0,0,0
Greece,GRC,1970,79.16741,0,29.40064,2.636,0,0,0,0
Greece,GRC,1971,87.45739,0,43.33338,2.652,0,0,0,0
Greece,GRC,1972,101.31322,0,46.2874,2.677,0,0,0,0
Greece,GRC,1973,117.920204,0,54.44003,2.223,0,0,0,0
Greece,GRC,1974,110.66205,0,57.335903,2.347,0,0,0,0
Greece,GRC,1975,117.248055,0,75.08328,2.015,0,0,0,0
Greece,GRC,1976,124.7924,0,88.72527,1.879,0,0,0,0
Greece,GRC,1977,127.140976,0,94.365814,1.922,0,0,0,0
Greece,GRC,1978,138.43669,0,83.91045,2.988,0,0,0,0
Greece,GRC,1979,146.42546,0,46.06643,3.566,0,0,0,0
Greece,GRC,1980,144.97278,0,46.06643,3.405,0,0,0,0
Greece,GRC,1981,140.84198,0,45.60123,3.407,0,0,0,0
Greece,GRC,1982,141.5108,0.8435,46.29903,3.561,0,0,0,0
Greece,GRC,1983,135.79776,0.80399996,56.77766,2.34,0,0,0,0
Greece,GRC,1984,139.16304,0.8845,60.62719,2.862,0,0,0,0
Greece,GRC,1985,141.48158,0.83125,70.303345,2.805,0,0,0,0
Greece,GRC,1986,143.58203,1.13875,67.093475,3.235,0,0,0,0
Greece,GRC,1987,155.96172,1.3,76.595184,2.78,0,0.001,0,0
Greece,GRC,1988,161.07315,1.55925,85.96896,2.366,0,0.001,0,0
Greece,GRC,1989,177.45236,1.5725,92.42361,1.9,0,0.001,0,0
Greece,GRC,1990,186.74254,1.6065,93.7266,1.769,0,0.002,0,0
Greece,GRC,1991,190.55426,1.587,90.17141,3.099,0,0.002,0,0
Greece,GRC,1992,194.52258,1.4664999,94.088234,2.203,0,0.008,0,0.001
Greece,GRC,1993,198.51204,1.0815,94.04727,2.282,0,0.047,0,0.001
Greece,GRC,1994,203.04324,0.55324996,94.24909,2.599,0,0.037,0,0.001
Greece,GRC,1995,211.81287,0.51025003,93.93198,3.529,0,0.034,0,0.001
Greece,GRC,1996,219.88054,0.57325,91.37747,4.348,0,0.038,0,0
Greece,GRC,1997,222.05853,1.98875,98.410995,3.882,0,0.036,0,0
Greece,GRC,1998,232.47917,8.145165,102.95045,3.717,0,0.07,0,0
Greece,GRC,1999,227.0115,14.603706,99.02893,4.592,0,0.162,0,0.001
Greece,GRC,2000,236.24866,19.601875,104.9478,3.693,0,0.451,0,0
Greece,GRC,2001,239.57071,19.344769,108.47606,2.097,0,0.756,0,0.079
Greece,GRC,2002,240.72469,20.80514,104.36563,2.8,0,0.651,0,0.126
Greece,GRC,2003,252.75017,23.520193,104.92749,4.766,0,1.021,0,0.105
Greece,GRC,2004,247.72807,25.854729,107.55803,4.672078,0.000775,1.120765,0,0.124163
Greece,GRC,2005,249.09128,26.032501,106.0982,5.017497,0.000953,1.266452,0,0.12152
Greece,GRC,2006,260.48984,30.693,97.70742,5.864849,0.001386,1.699353,0,0.114125
Greece,GRC,2007,263.44055,38.867813,103.01639,2.591422,0.00142,1.818,0,0.184
Greece,GRC,2008,252.5715,45.02978,96.96925,3.312288,0.005236,2.242,0,0.191356
Greece,GRC,2009,236.80884,37.812714,98.0082,5.352558,0.05,2.543,0,0.217572
Greece,GRC,2010,214.71916,41.439568,91.50558,7.474753,0.157748,2.713937,0,0.19
Greece,GRC,2011,204.5779,51.09987,91.84949,4.011165,0.610311,3.315227,0,0.206815
Greece,GRC,2012,178.33144,46.964645,94.6589,4.392525,1.693986,3.850157,0,0.204294
Greece,GRC,2013,164.7616,41.45214,81.26121,6.346921,3.648101,4.139136,0,0.216409
Greece,GRC,2014,163.353,31.60299,78.098015,4.478322,3.791885,3.688575,0,0.219661
Greece,GRC,2015,170.19884,34.126534,65.4408,6.098194,3.899636,4.621019,0,0.231426
Greece,GRC,2016,169.93929,44.420002,50.692112,5.542638,3.929716,5.145896,0,0.27423
Greece,GRC,2017,174.01346,53.57,55.779747,3.962547,3.991477,5.536987,0,0.310028
Greece,GRC,2018,171.98833,52.451,54.774906,5.743448,3.790652,6.300259,0,0.31407
Greece,GRC,2019,177.21858,57.583,37.175343,3.999598,4.42851,7.266347,0,0.402027
Greece,GRC,2020,143.48611,63.426598,21.294857,3.343687,4.446854,9.310104,0,0.453554
Greece,GRC,2021,152.02661,69.8031,19.907978,5.903439,5.250978,10.482981,0,0.499205
Greece,GRC,2022,172.19046,61.967,18.437853,3.855192,7.139715,10.88325,0,0.568604
Greece,GRC,2023,171.29622,53.822002,14.2742195,3.815328,8.893572,11.021764,0,0.654851
Greece,GRC,2024,173.30756,66.689,10.541376,3.2183368,10.168503,11.947859,0,0.7260179
